,ID,X,Y,Area,Intensity,ParentCellID,MeanIntensity,MaxIntensity,major_axis_length,minor_axis_length
0,5.0,164.2941176470588,3.411764705882353,17.0,,,0.0008114208467304707,0.0008239871822297573,7.027107539723397,3.779891492406459
1,6.0,202.76530612244898,6.821428571428571,196.0,,,0.0010488241678103805,0.0011596856638789177,23.005482285211013,11.207193192045644
2,7.0,224.50819672131146,3.098360655737705,61.0,,,0.0008522538118995726,0.0009308003354817629,9.322811049384729,8.800790431774063
3,8.0,294.75,1.0,4.0,,,0.0008583199814893305,0.0008697642479091883,2.8284271247461903,1.7320508075688772
4,19.0,670.4,1.1818181818181819,55.0,,,0.0008877976215444505,0.0009460593573749065,19.47141346856378,3.8177391105729446
5,20.0,737.0,5.5,8.0,,,0.0008239871822297573,0.000839246204122901,6.488432109704299,1.378495106178553
6,23.0,819.0,9.201219512195122,164.0,,,0.0010012338170781732,0.0012207217514514923,24.877045142280384,9.312824424123955
7,37.0,259.02197802197804,5.164835164835165,91.0,,,0.0009413643274456263,0.0009765774011611938,13.80773563426633,8.756951398413191
8,38.0,283.0982456140351,7.494736842105263,285.0,,,0.000975827919319272,0.0011291676200926304,30.805675886799026,12.47169491414876
9,41.0,650.7021276595744,6.595744680851064,94.0,,,0.000946708838455379,0.0010223544668406248,12.874200035843568,9.80269907497954
10,42.0,1334.4444444444443,14.936507936507937,63.0,,,0.0009165102965198457,0.0009613183792680502,11.139727945521111,7.520271502519554
11,45.0,849.6921348314606,10.784269662921348,445.0,,,0.0010587361175566912,0.0012664988171309233,41.43160739412749,16.26497906972066
12,56.0,718.9883720930233,13.86046511627907,86.0,,,0.000992191256955266,0.0011291676200926304,21.766005636623152,5.99005875819689
13,58.0,896.8374717832957,14.422121896162528,443.0,,,0.0014244623016566038,0.0019226367585361004,40.39510532486502,15.771369474323764
14,63.0,687.0,11.0,3.0,,,0.0008189008221961558,0.0008239871822297573,3.265986323710904,0.0
15,65.0,169.25980392156862,14.857843137254902,204.0,,,0.0008565248572267592,0.0009765774011611938,20.240771832166608,13.101639105729445
16,69.0,247.81372549019608,16.04901960784314,102.0,,,0.0009454610990360379,0.0010070954449474812,14.787473674145776,10.510113923894046
17,72.0,807.7792207792207,21.376623376623378,77.0,,,0.0008875996572896838,0.0009765774011611938,14.91422683192604,6.805044282274139
18,81.0,670.8550724637681,19.278985507246375,276.0,,,0.0010552499443292618,0.0012054627295583487,30.48809650579104,12.114027136058093
19,86.0,190.21621621621622,19.666666666666668,111.0,,,0.0009015195537358522,0.0009765774011611938,13.34568105295428,10.870963114249466
20,90.0,1320.0,19.0,1.0,,,0.0008545052260160446,0.0008545052260160446,0.0,0.0
21,97.0,206.23809523809524,19.857142857142858,42.0,,,0.0010572322644293308,0.0010833905544131994,10.023332112079492,6.619899002557565
22,98.0,227.7651515151515,26.28787878787879,264.0,,,0.0011003835825249553,0.0013122758828103542,26.11553802592292,15.031701290301545
23,99.0,526.9471947194719,49.73102310231023,606.0,,,0.0011626820778474212,0.0014038300141692162,44.925211652874346,17.791839957644278
24,100.0,738.5909090909091,23.954545454545453,198.0,,,0.001097185304388404,0.0012512397952377796,19.716661262816984,13.03829246106348
25,101.0,263.14772727272725,22.09090909090909,88.0,,,0.0009032301022671163,0.0009765774011611938,11.746366923890594,9.662279283317842
26,105.0,280.0390625,26.421875,128.0,,,0.0008986133616417646,0.0009613183792680502,14.390518411412199,11.9338137046925
27,108.0,129.92857142857142,28.36813186813187,182.0,,,0.0008840172667987645,0.0009308003354817629,25.77916611114452,9.529480491085655
28,109.0,374.58620689655174,30.82758620689655,29.0,,,0.0009671063162386417,0.0010376134887337685,13.141734591006886,2.7935156871492106
29,113.0,293.421875,25.328125,64.0,,,0.0008428225410170853,0.0008850232698023319,11.264796339392836,7.485589551398192
30,115.0,709.6075949367089,26.063291139240505,79.0,,,0.0009379470138810575,0.0009918364230543375,14.40175089620059,7.359554124709196
31,119.0,834.0661157024794,30.082644628099175,121.0,,,0.0008640894666314125,0.0009155413135886192,15.510168101509244,10.965728351068497
32,120.0,849.2727272727273,25.136363636363637,22.0,,,0.0008614411926828325,0.0009002822916954756,6.2665849600578,4.589171107158031
33,122.0,394.4742647058824,34.94117647058823,272.0,,,0.0013127807760611176,0.0016632333863526583,22.459013127302562,15.999917417766031
34,123.0,882.4,26.3,20.0,,,0.0009277484496124089,0.0009613183792680502,5.688319399944057,4.609015339985329
35,124.0,658.9651162790698,29.302325581395348,86.0,,,0.0009426882024854422,0.0009918364230543375,14.242989838624528,7.937518224716667
36,125.0,867.3076923076923,30.176923076923078,130.0,,,0.0009027472115121782,0.0009613183792680502,17.493719276755076,9.761006171875392
37,128.0,903.1349557522124,37.730088495575224,452.0,,,0.0011206604540348053,0.0014038300141692162,34.4139304066926,20.24350687993165
38,129.0,1326.267857142857,30.821428571428573,112.0,,,0.0009673130116425455,0.0010376134887337685,14.440722998775781,9.97605341413165
39,130.0,210.43636363636364,36.445454545454545,220.0,,,0.0011442184913903475,0.0013427939265966415,18.621711099427664,15.403406557664193
40,131.0,245.8,28.8,15.0,,,0.000856539816595614,0.0008697642479091883,4.822171018673367,4.0
41,135.0,700.7966101694915,36.847457627118644,177.0,,,0.0010221820557489991,0.0011139085981994867,20.204785157553648,11.681180817132182
42,137.0,415.73770491803276,37.59016393442623,61.0,,,0.001004343735985458,0.0010528725106269121,14.302284291656505,5.672832205685551
43,138.0,767.6034482758621,42.5,58.0,,,0.0018694931641221046,0.00254825665615499,13.011328394658198,5.864825456858644
44,139.0,800.0425531914893,32.276595744680854,47.0,,,0.0008642449975013733,0.0009460593573749065,9.533265247092734,6.4007953432361475
45,142.0,647.75,34.0,16.0,,,0.0009069581283256412,0.0009460593573749065,10.333257608744198,2.0551854396453204
46,143.0,789.3617021276596,39.16595744680851,235.0,,,0.0011757239699363708,0.0014496070798486471,20.763241832325093,14.637340472228425
47,144.0,813.9736842105264,35.026315789473685,38.0,,,0.0007902565994299948,0.000839246204122901,9.200997831608774,5.689649357988423
48,147.0,169.13368983957218,38.593582887700535,374.0,,,0.000932595576159656,0.0010833905544131994,45.68410120752169,12.19283180502794
49,150.0,681.8757763975156,44.07453416149068,161.0,,,0.0008928898023441434,0.0009765774011611938,57.71254962422845,10.083212185190893
50,154.0,110.5945945945946,38.07432432432432,148.0,,,0.0009051281376741827,0.0010070954449474812,17.084385561690805,11.342352968235602
51,155.0,258.84415584415586,35.84415584415584,77.0,,,0.000845785834826529,0.0008850232698023319,11.734056240474251,8.596415746104812
52,156.0,723.3968253968254,36.74603174603175,63.0,,,0.0008717020973563194,0.0009155413135886192,9.386231241270465,8.7012768107358
53,158.0,192.1851851851852,34.888888888888886,27.0,,,0.0008951958734542131,0.0009002822916954756,6.635528330359047,5.245934841771113
54,161.0,1313.8419354838709,59.84193548387097,310.0,,,0.0009154429426416755,0.0010223544668406248,36.45547713465492,20.862807837884382
55,164.0,846.8913043478261,38.32608695652174,46.0,,,0.0008077328093349934,0.0008239871822297573,9.554597368601744,6.188503116685964
56,168.0,269.7,37.3,10.0,,,0.0007522697560489178,0.0007629510946571827,4.0,3.149603149604724
57,170.0,738.8877551020408,41.42857142857143,98.0,,,0.0011651352979242802,0.0014038300141692162,12.975959397854103,10.17772864334073
58,172.0,244.2051282051282,41.205128205128204,39.0,,,0.0008451149915345013,0.0008545052260160446,7.587201281826089,6.54457667656163
59,173.0,282.56470588235294,42.35294117647059,85.0,,,0.0008774836314842105,0.0009460593573749065,14.323578454607704,8.097841135175825
60,176.0,1321.1309523809523,44.476190476190474,84.0,,,0.0009322536061517894,0.0009613183792680502,13.373623404005826,10.005041008107101
61,177.0,375.11764705882354,50.83921568627451,255.0,,,0.0010078136110678315,0.0012054627295583487,26.67764878549474,13.816065385501794
62,178.0,458.1830985915493,69.53873239436619,284.0,,,0.0011767175747081637,0.0013885709922760725,38.90789260531762,11.653869375879022
63,182.0,123.5,41.5,12.0,,,0.0007705806638114154,0.00079346913844347,3.8297084310253524,3.8297084310253524
64,183.0,139.69811320754718,46.056603773584904,106.0,,,0.0007822408806532621,0.0008087281603366137,15.882794467060949,9.411005716518476
65,185.0,1337.6294416243654,58.923857868020306,197.0,,,0.0009916814742609859,0.001098649576306343,42.1415436644478,6.585132588630532
66,188.0,884.219401631913,63.84587488667271,1103.0,,,0.0010722955921664834,0.0014038300141692162,71.76825374767691,26.807543140238607
67,191.0,830.0,46.0,1.0,,,0.00079346913844347,0.00079346913844347,0.0,0.0
68,192.0,714.2289156626506,48.48192771084337,83.0,,,0.0008861264795996249,0.0009308003354817629,11.778764092176269,9.037149146560418
69,194.0,229.46360153256705,52.39846743295019,261.0,,,0.0008786506950855255,0.0010070954449474812,24.67489816754854,15.124693864661678
70,195.0,418.09236947791163,51.07630522088353,249.0,,,0.0009643824305385351,0.0011139085981994867,27.85115427159471,11.93503153778926
71,196.0,155.0408163265306,48.326530612244895,49.0,,,0.0007427095551975071,0.00079346913844347,8.745419375166763,7.193344994786186
