,ID,X,Y,Area,Intensity,ParentCellID,MeanIntensity,MaxIntensity,major_axis_length,minor_axis_length
0,6.0,171.04,11.84952380952381,525.0,,,0.005549081135541201,0.016922255977988243,40.422688034516995,23.483881460184534
1,7.0,192.28571428571428,1.0,7.0,,,0.005613140296190977,0.006149386055767536,3.0237157840738176,2.799416848895061
2,8.0,245.13084112149534,6.5046728971962615,107.0,,,0.004980002995580435,0.006378271151334047,16.86645853318433,8.207342220256571
3,9.0,329.62433606953164,19.89908256880734,2071.0,,,0.011749600991606712,0.032669566571712494,89.87878356727443,52.793644994619314
4,10.0,443.27868852459017,4.237704918032787,122.0,,,0.001451232936233282,0.0016937514301389456,17.810147744840734,9.837837673960916
5,13.0,531.6969696969697,1.303030303030303,33.0,,,0.0011453514453023672,0.0014038300141692162,10.262877179600158,4.101924599697437
6,14.0,658.6130136986301,7.465753424657534,292.0,,,0.0015788384480401874,0.002075226977467537,25.010123902012765,24.479723956609902
7,16.0,759.0,1.0,11.0,,,0.001502320053987205,0.0015259021893143654,4.51260859854213,2.9541957835039856
8,17.0,756.4096692111959,9.826972010178118,393.0,,,0.0014411816373467445,0.0018616006709635258,45.988027749809284,14.55298732974612
9,18.0,786.8,0.8,15.0,,,0.0037669437006115913,0.005600061267614365,6.822412295180274,2.7643004795498793
10,20.0,892.6083333333333,3.8916666666666666,120.0,,,0.00923361536115408,0.015228504315018654,15.223833114934834,10.954117174213138
11,21.0,930.3585858585859,11.378787878787879,198.0,,,0.0015732203610241413,0.0021362630650401115,28.251764162728758,11.323968881956523
12,22.0,953.2244897959183,1.816326530612245,49.0,,,0.001132593140937388,0.001235980773344636,11.809450540241217,5.322934274551876
13,24.0,1048.4579439252336,3.94392523364486,107.0,,,0.00106214196421206,0.0011596856638789177,13.277853311994297,10.904573424292478
14,25.0,1081.5738161559889,9.919220055710307,359.0,,,0.009099350310862064,0.018173495307564735,30.15447542053026,17.886305494582555
15,34.0,1406.0,0.5,8.0,,,0.0009155413135886192,0.0009460593573749065,4.976979969245306,1.7971283720789095
16,35.0,1421.6986301369864,2.0821917808219177,73.0,,,0.0012307551223784685,0.0014801251236349344,15.54123361121968,6.155898852375458
17,41.0,1670.7307692307693,5.9423076923076925,104.0,,,0.0026552167255431414,0.003387502860277891,13.764814718415872,10.322191010002273
18,42.0,1708.8203883495146,4.281553398058253,206.0,,,0.005450952332466841,0.00805676355957985,23.479466680522723,11.685939833159173
19,44.0,1814.5061728395062,4.382716049382716,81.0,,,0.0011932178167626262,0.0013122758828103542,16.53831219530141,7.258325203023422
20,45.0,1939.5747663551401,4.462616822429907,214.0,,,0.017559710890054703,0.027893492951989174,23.958759706630843,11.84308053367829
21,46.0,2008.1538461538462,3.6153846153846154,13.0,,,0.0018944661132991314,0.0024872205685824156,5.662493079343035,2.8753318196580016
22,47.0,144.49308755760367,7.566820276497696,217.0,,,0.003555211704224348,0.00521858548745513,19.51675103745701,14.616488523694066
23,48.0,396.01724137931035,6.163793103448276,232.0,,,0.003312588669359684,0.004379339516162872,27.10296743656429,11.043580317974394
24,49.0,828.2079207920792,5.247524752475248,101.0,,,0.0012805490987375379,0.0013885709922760725,17.06201785470874,8.270651280014958
25,50.0,840.6820175438596,16.50657894736842,456.0,,,0.0013579190708696842,0.001678492408245802,38.705432635670284,18.959535040246784
26,52.0,1964.75,5.5,4.0,,,0.0010261691641062498,0.0010681315325200558,5.495947704432125,0.8913802949063088
27,55.0,701.4369973190348,11.627345844504022,373.0,,,0.004408998880535364,0.007415884640067816,23.008721847371863,21.849402315650842
28,60.0,1862.2272727272727,5.409090909090909,66.0,,,0.0015839326661080122,0.0016937514301389456,11.91542592454039,7.400061962430457
29,61.0,1893.95,4.7,20.0,,,0.0031967652030289173,0.003402761882171035,8.316519786033622,3.1867693120951306
30,62.0,981.24,15.64,25.0,,,0.007495841942727566,0.01019302662461996,27.26916656324213,8.096749653173017
31,63.0,1004.1357142857142,16.45,140.0,,,0.004941634368151426,0.00712596345692873,16.632816049021876,10.966853662696156
32,66.0,593.8448275862069,10.48768472906404,406.0,,,0.01699223555624485,0.029007401317358017,34.26416706298174,15.422549570243993
33,67.0,1685.780487804878,12.426829268292684,164.0,,,0.00214900984428823,0.002517738612368703,17.146633193313793,13.660151968829721
34,68.0,1842.5797101449275,13.431884057971015,345.0,,,0.0021767327561974525,0.0031891355756670237,28.66952040803228,18.507306257600945
35,69.0,1881.1965065502184,13.209606986899564,229.0,,,0.0030165554489940405,0.0037689784076064825,20.273278201508614,14.862573793796388
36,71.0,911.1,13.34,100.0,,,0.0014396884944289923,0.0017395284958183765,17.283639248609862,8.63864655625595
37,74.0,1747.249027237354,15.124513618677042,257.0,,,0.0017582313157618046,0.0022583352401852608,33.75718695012165,14.454745392942641
38,78.0,624.3543543543543,18.26726726726727,333.0,,,0.002728707157075405,0.0038605325389653444,29.025659266337737,15.380029568599987
39,81.0,2006.8333333333333,16.11111111111111,18.0,,,0.0010452428832650185,0.0010681315325200558,5.848344877665373,3.9776316508583194
40,82.0,1775.2222222222222,18.333333333333332,9.0,,,0.0011545992456376553,0.001190203707665205,9.085115661950153,1.4155858453415064
41,84.0,432.1,9.8,10.0,,,0.0016098268097266555,0.0016632333863526583,7.684456785785834,1.5965976034649605
42,93.0,375.18390804597703,15.632183908045977,87.0,,,0.003932794090360403,0.004455634392797947,12.28199667425056,9.026697452685132
43,97.0,950.2702702702703,13.756756756756756,37.0,,,0.0010904016671702266,0.001144426641985774,7.709501464621686,6.1216992317505925
44,99.0,1915.2640949554896,22.587537091988132,674.0,,,0.01656409725546837,0.032639048993587494,45.26958670137452,22.047194757383796
45,100.0,1957.7843137254902,28.976827094474153,561.0,,,0.0021147208753973246,0.003570611122995615,46.26057891199019,26.830374941301283
46,101.0,232.10775862068965,27.33189655172414,232.0,,,0.009150940924882889,0.014511330053210258,24.830937614738236,14.116280131790548
47,102.0,399.1034482758621,19.20689655172414,29.0,,,0.002145207952708006,0.0024567025247961283,11.126760830852163,4.139102946168792
